,recall_mean,recall_std,precision_mean,precision_std,iou_mean,iou_std,num_chunks,chunk_size,chunk_overlap
458,91.12903594970703,27.985885620117188,0.944568932056427,0.6999424695968628,0.9445514678955078,0.699960470199585,9,450,25
459,92.44482421875,25.946950912475586,0.8577566742897034,0.6219735741615295,0.8577426075935364,0.6219885945320129,10,450,25
460,56.4636116027832,48.29354476928711,5.131326198577881,6.200474739074707,5.109574794769287,6.181396961212158,1,450,50
461,72.0805435180664,43.5059814453125,3.5079128742218018,3.4093618392944336,3.505124092102051,3.4100112915039062,2,450,50
462,78.28706359863281,40.7918586730957,2.5693869590759277,2.2634263038635254,2.5693347454071045,2.263472318649292,3,450,50
463,80.91864013671875,38.835182189941406,1.9637095928192139,1.6681621074676514,1.9636788368225098,1.6681900024414062,4,450,50
464,82.23443603515625,37.75016403198242,1.5839866399765015,1.3231191635131836,1.5839667320251465,1.3231377601623535,5,450,50
465,83.55022430419922,36.58573532104492,1.3275878429412842,1.0900073051452637,1.3275736570358276,1.0900206565856934,6,450,50
466,87.49758911132812,32.52790069580078,1.1726058721542358,0.9117386937141418,1.1725956201553345,0.9117491245269775,7,450,50
467,88.8133773803711,30.946002960205078,1.035578966140747,0.7891309857368469,1.0355710983276367,0.7891391515731812,8,450,50
468,92.72942352294922,25.32564926147461,0.9421833157539368,0.6835523843765259,0.9421772360801697,0.6835588812828064,9,450,50
469,94.04521179199219,22.961084365844727,0.8595667481422424,0.6094309687614441,0.8595617413520813,0.6094365119934082,10,450,50
470,54.47287368774414,48.46628189086914,4.963918685913086,6.033747673034668,4.910550117492676,5.906055450439453,1,450,75
471,67.3147964477539,45.35030746459961,3.144430160522461,3.1114490032196045,3.1319315433502197,3.093508720397949,2,450,75
472,77.00161743164062,40.316558837890625,2.3409698009490967,2.0029594898223877,2.33510160446167,1.9928538799285889,3,450,75
473,82.26477813720703,36.242191314697266,1.901847243309021,1.4783804416656494,1.898557186126709,1.4729397296905518,4,450,75
474,87.5279312133789,30.759817123413086,1.571465253829956,1.1296474933624268,1.5693655014038086,1.12611985206604,5,450,75
475,90.15951538085938,27.234642028808594,1.3539539575576782,0.9294532537460327,1.3525049686431885,0.92706298828125,6,450,75
476,90.6060562133789,27.11384391784668,1.1740100383758545,0.8193594813346863,1.1732208728790283,0.8179454207420349,7,450,75
477,90.6060562133789,27.11384391784668,1.0297812223434448,0.7227633595466614,1.0291694402694702,0.7216529846191406,8,450,75
478,94.55342102050781,19.9751033782959,0.9454931020736694,0.6171289682388306,0.945009708404541,0.6162388920783997,9,450,75
479,94.55342102050781,19.9751033782959,0.851446270942688,0.554683268070221,0.8510541319847107,0.5539606809616089,10,450,75
480,56.54789733886719,46.4404182434082,5.155907154083252,5.614516735076904,5.085745811462402,5.596550464630127,1,450,100
481,72.7523422241211,41.41243362426758,3.314234972000122,3.0799524784088135,3.2982177734375,3.074376106262207,2,450,100
482,79.28516387939453,37.117340087890625,2.353221893310547,1.9680322408676147,2.345555543899536,1.96593177318573,3,450,100
483,82.84175872802734,34.91748046875,1.8401519060134888,1.4978293180465698,1.8370033502578735,1.4980021715164185,4,450,100
484,85.70553588867188,32.2807731628418,1.513458490371704,1.1766884326934814,1.5114402770996094,1.1768425703048706,5,450,100
485,88.08152770996094,29.78799819946289,1.3097072839736938,0.9735612869262695,1.3084172010421753,0.973631739616394,6,450,100
486,88.08152770996094,29.78799819946289,1.121525764465332,0.830990731716156,1.1205673217773438,0.8310357332229614,7,450,100
487,90.7131118774414,26.076242446899414,1.0169425010681152,0.7203050255775452,1.016184687614441,0.7203529477119446,8,450,100
488,92.947265625,22.82101058959961,0.9277873039245605,0.6305657625198364,0.9272397756576538,0.6305838823318481,9,450,100
489,94.26305389404297,20.150630950927734,0.8407579660415649,0.5572795271873474,0.8403151035308838,0.5573005676269531,10,450,100
490,74.39938354492188,41.29683303833008,6.545864582061768,6.151700019836426,6.504427909851074,6.111536502838135,1,450,125
491,84.92594146728516,33.4416618347168,3.8564090728759766,2.9561543464660645,3.845435619354248,2.946300745010376,2,450,125
492,88.40962219238281,29.8813533782959,2.711679220199585,2.0061051845550537,2.7080137729644775,2.0016512870788574,3,450,125
493,90.7419662475586,27.296724319458008,2.09527850151062,1.4824998378753662,2.093477249145508,1.479819655418396,4,450,125
494,93.85811614990234,22.686511993408203,1.7309664487838745,1.1840721368789673,1.730401873588562,1.1829774379730225,5,450,125
495,94.3705825805664,22.377470016479492,1.4542666673660278,0.9960900545120239,1.4539265632629395,0.9952077269554138,6,450,125
496,95.68637084960938,19.551345825195312,1.2642077207565308,0.8430308103561401,1.2639611959457397,0.8423886895179749,7,450,125
497,95.95173645019531,19.471057891845703,1.1113792657852173,0.7396637797355652,1.1112377643585205,0.739187479019165,8,450,125
498,95.95173645019531,19.471057891845703,0.9901921153068542,0.6615012884140015,0.9900800585746765,0.6611266732215881,9,450,125
499,98.58331298828125,11.416897773742676,0.9104975461959839,0.5758679509162903,0.9104078412055969,0.5755635499954224,10,450,125
500,73.03356170654297,41.20988845825195,6.6182026863098145,5.96035623550415,6.558748722076416,5.920823097229004,1,450,150
501,81.47396850585938,35.6099967956543,3.7299435138702393,3.084873676300049,3.7212276458740234,3.081070899963379,2,450,150
502,85.42133331298828,31.686141967773438,2.6204423904418945,2.001713514328003,2.6164777278900146,2.000074863433838,3,450,150
503,88.6738510131836,28.42340087890625,2.0258541107177734,1.471730351448059,2.023970127105713,1.47086763381958,4,450,150
504,91.98226165771484,23.956506729125977,1.711472749710083,1.231703519821167,1.7111639976501465,1.2319029569625854,5,450,150
505,93.396240234375,21.500627517700195,1.4505411386489868,1.0146361589431763,1.4503412246704102,1.0147751569747925,6,450,150
506,94.95943450927734,20.314992904663086,1.2537025213241577,0.8601365685462952,1.2536064386367798,0.860198438167572,7,450,150
507,94.95943450927734,20.314992904663086,1.0967793464660645,0.7526941895484924,1.0967063903808594,0.7527412176132202,8,450,150
508,94.95943450927734,20.314992904663086,0.9757348299026489,0.6693055629730225,0.9756760597229004,0.6693428754806519,9,450,150
509,96.0839614868164,19.318653106689453,0.8893229961395264,0.6011765003204346,0.8893228769302368,0.6011766791343689,10,450,150
510,72.5843276977539,41.88222885131836,6.281202793121338,5.731015205383301,6.231908798217773,5.7045440673828125,1,450,175
